model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=9_tables=9_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.030173055302426786	0.045325789673640565	0.08659607078166365	0.004775672286470671	0.008815646875802517	0.03628200909674105	6.9319398403167725	0.45746469497680664	4.565448999404907	1.4716591835021973
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08959088046683891	0.13540782890280936	0.2412567925316985	0.014644001672007802	0.026515347603820072	0.10568199870948675	35.67963004112244	0.16019105911254883	16.262367010116577	18.12003803253174
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=10_tables=3_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.01109556446447339	0.016367514138458678	0.03309182109516511	0.0017869583391389161	0.0034472271985304887	0.01376904300951427	5.736385107040405	0.16897940635681152	4.300910949707031	0.8671331405639648
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=9_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.024450366643865545	0.03687087242532166	0.07161766754911524	0.003922251637174307	0.00717258401354883	0.029384627338105533	6.510504961013794	0.3091750144958496	4.462809801101685	1.32057785987854
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=8_tables=9_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.03721726903835211	0.05357268733399828	0.10338581580047373	0.005768426919325624	0.011072252577973308	0.0464635438256695	7.341657876968384	0.425076961517334	4.719233751296997	1.750504970550537
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=9_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09006903563668885	0.13595576596330852	0.24188379545771213	0.014713668663787097	0.026680258890281628	0.10631404158635864	37.162246227264404	0.1821460723876953	17.183085203170776	18.623484134674072
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=3_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0008884331712182982	0.0016535718524711138	0.003762017556081928	0.00019158422739306115	0.0002519854706543588	0.0009269997481420409	5.935715913772583	0.31897902488708496	4.13458514213562	0.989811897277832
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=10_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.008648816199776983	0.012734492839629939	0.0249407830569876	0.0013550229901072874	0.0026464869313761554	0.010418847030692641	5.683579921722412	0.11321806907653809	4.254076719284058	0.8777978420257568
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0012613668535758256	0.0021175179830702985	0.004528354465654173	0.00023338442246063817	0.0003609268670865184	0.0013822169722041862	5.836807012557983	0.32824087142944336	4.088426113128662	0.9606959819793701
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=6_tables=3_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.036470447804428464	0.05402835793478842	0.10401281872648739	0.005740560122613906	0.010678652353971226	0.04450142614754932	7.177935838699341	0.11697983741760254	4.904950141906738	1.6612422466278076
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=8_tables=8_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0354198362660613	0.05126350706358153	0.09864846035948167	0.005528075797687056	0.0105445087160299	0.04399466334040239	7.301111698150635	0.3762521743774414	4.709705114364624	1.7374167442321777
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=4_tables=3_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05913310696703791	0.08756723806355739	0.16497143653337049	0.009603594816775814	0.01758007671429381	0.07185611100186427	11.47490406036377	0.09055519104003906	6.557183027267456	4.301271915435791
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=8_tables=12_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.04226595361555116	0.06234179042010851	0.1178068830987878	0.006656681064511634	0.0124846322945874	0.05165431424740218	8.106770038604736	0.5577237606048584	4.8448851108551025	2.2423148155212402
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=9_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.018663901197018117	0.028435984855201463	0.0553155914727602	0.0030548975895220844	0.005555788064271853	0.02205364200818807	6.183252811431885	0.2051839828491211	4.408092021942139	1.1226177215576172
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=16_tables=9_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.002447612770349877	0.0036095527236768656	0.006827365194370907	0.0003657517068412986	0.0007113655883293402	0.0028796919091385073	6.945313215255737	0.823065996170044	4.153146743774414	1.458249807357788
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=2_tables=2_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07533927669964711	0.11319572307395086	0.20698063257628535	0.012299707398634528	0.022332450752315488	0.08959077525109754	21.29380512237549	0.04474210739135742	10.445404052734375	9.994777202606201
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=8_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.024372897207851657	0.03582994977574511	0.07008499372997073	0.0038177511495053646	0.007326922474538714	0.03054725490482225	6.472779035568237	0.19711780548095703	4.521496057510376	1.3315057754516602
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=10_tables=4_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.013166346331655185	0.01972007549696899	0.039222516371743066	0.002166643444336074	0.004029011266694417	0.01595276482995346	6.038038969039917	0.23018097877502441	4.317668199539185	1.0281808376312256
UserKNN_nn=600_sim=rp_hashtables_imp=standard_bits=8_tables=6_bin=False_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.030855930411041385	0.044594143568726874	0.08666573777344294	0.004803539083182387	0.009197640354747618	0.038572414958157206	6.918113946914673	0.28464293479919434	4.618005037307739	1.5518229007720947
