model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2938001134459693	0.24750741480013033	0.9102370146243066	0.19057824844511684	0.2564424168761208	0.5451847168507278	14.898837089538574	0.04853677749633789	13.359325885772705	0.6851840019226074
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2938537236090238	0.24742698736263571	0.9093965372331484	0.19050260547991257	0.2566242013142349	0.5451125993625592	14.57109522819519	0.05951189994812012	12.983248233795166	0.7193262577056885
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07393291884154926	0.04313233226607219	0.4795763993948563	0.05137838292149942	0.07498417837708446	0.2228138665819479	3.5775229930877686	0.17595529556274414	3.163080930709839	0.18330979347229004
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=14_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.09703689365231644	0.07622322426708648	0.6248108925869894	0.07106236342242393	0.086963775361656	0.23247166470776523	3.7583863735198975	0.2837817668914795	3.210139274597168	0.19312262535095215
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.11459020372634322	0.09145452939314223	0.6574214153639267	0.08340897629853757	0.10340313224994002	0.26000195721206665	4.061445951461792	0.04221320152282715	3.705157995223999	0.07959294319152832
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.21648746505548397	0.17814570171511568	0.8382921499411666	0.1489998319045218	0.19279933592644852	0.4305931244550764	10.642952919006348	0.04367995262145996	9.637623071670532	0.29732203483581543
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=24_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.01144662228681731	0.009042532745168929	0.15464783997310472	0.009354513363590519	0.009404959430698726	0.03330693279076127	3.4145429134368896	0.10141730308532715	3.154805898666382	0.11527609825134277
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=18_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.02738345004560739	0.012536339509243237	0.22188603126575895	0.015817784501596908	0.03025037642094155	0.11463326735701908	3.3561620712280273	0.07990908622741699	3.138864040374756	0.09399604797363281
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.6951088905334473	0.2576868534088135	3.139610767364502	0.25061988830566406
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=18_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.025850772639963594	0.012194422913400333	0.21247268448478737	0.014481425449655406	0.027804666590788254	0.111182403000258	3.2879087924957275	0.04159808158874512	3.141249895095825	0.06128191947937012
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.2755148193731771	0.23194889981017347	0.8999831904521768	0.18161035468145909	0.24224303969013158	0.5173935008743341	13.77634310722351	0.02000880241394043	12.481246948242188	0.5034339427947998
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.25700300623114025	0.2144460298275529	0.8796436375861489	0.17276012775256347	0.22719995479919913	0.48843876635849504	13.356994152069092	0.08513498306274414	12.033753871917725	0.5027661323547363
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08906824005564734	0.07004205825466775	0.60329467137334	0.0657253319885695	0.08047268137584589	0.21840263861240536	3.5891470909118652	0.11889314651489258	3.253190040588379	0.1282660961151123
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=18_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.032125178252432454	0.014745535089937747	0.25180702639099006	0.020188266935619432	0.03541978872859469	0.12358097621753167	3.454123020172119	0.11858582496643066	3.1619813442230225	0.12818098068237305
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=64_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	4.441388845443726	0.68072509765625	3.1347649097442627	0.5657198429107666
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=32_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	3.467121124267578	0.13238883018493652	3.1496379375457764	0.14124703407287598
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=14_tables=8_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.08378403365456297	0.062225021996654355	0.5742141536392671	0.0614388972936628	0.07706223906394201	0.21386345213391358	3.510331869125366	0.13533425331115723	3.176485300064087	0.13682818412780762
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=24_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.01144662228681731	0.009042532745168929	0.15464783997310472	0.009354513363590519	0.009404959430698726	0.03330693279076127	3.4930500984191895	0.15180110931396484	3.134423017501831	0.16139507293701172
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=64_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	4.65289306640625	0.7980771064758301	3.1280319690704346	0.6673550605773926
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=18_tables=10_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0376706819938523	0.018566824313374777	0.2953437552529837	0.02579425113464448	0.040656355201124476	0.1336447186885276	3.586846113204956	0.19449901580810547	3.148621082305908	0.19418692588806152
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06525004217681814	0.04058459786050743	0.46377542444108255	0.046764162044041026	0.06433214248438644	0.19060735843763094	3.3168039321899414	0.030098915100097656	3.178116798400879	0.055288076400756836
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.18420073659377664	0.1500774414316946	0.7991259035131955	0.13005547150781643	0.16458972839485644	0.3807592629404657	8.636994123458862	0.029130935668945312	7.764716863632202	0.22413206100463867
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0919857728920662	0.07360106703692214	0.6004370482434023	0.06901159858799799	0.08334508116814064	0.21517274468807937	3.6798338890075684	0.02103400230407715	3.453796148300171	0.05332684516906738
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.12381231106046227	0.10045158867047517	0.6896957471844007	0.09059505799294	0.11109455626124108	0.27548223937199345	4.42624306678772	0.06295514106750488	3.9726779460906982	0.10272383689880371
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=16_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.059911344025915504	0.03411055381648891	0.4229282232307951	0.043503109766347275	0.061626465275802164	0.17928086102670693	3.43676495552063	0.10596823692321777	3.1619551181793213	0.11721014976501465
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=24_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.011253769219019695	0.008908679395096104	0.1507816439737771	0.00926206085056312	0.009143300737728958	0.03280352586289349	3.8569319248199463	0.373394250869751	3.151642084121704	0.28186583518981934
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07986282134904181	0.05929449154146805	0.5621112792065893	0.05909396537233148	0.07351927953897736	0.20578334543224186	3.4124321937561035	0.059481143951416016	3.211577892303467	0.07845520973205566
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=64_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.010778148289709555	0.008938341958439927	0.15246259875609347	0.009161203563624138	0.0084908876165049	0.029051164207617906	4.112788915634155	0.45100903511047363	3.2560040950775146	0.355571985244751
ItemKNN_nn=200_sim=rp_hashtables_imp=standard_bin=False_bits=14_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06948196635340277	0.047352788161438585	0.49789880652210455	0.051596907043200545	0.06599864629674711	0.18169009975727368	3.363724946975708	0.06785821914672852	3.159872055053711	0.08404302597045898
