model	nDCGRendle2020	Recall	HR	Precision	MAP	MRR	similarity_time	indexing_time	similarity_matrix_time	candidates_retrieval_time
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.007309209880819398	0.0071334259150321894	0.016929079002368678	0.0008743207468301519	0.0024095307610441956	0.01206152422146626	4.112771034240723	0.16524791717529297	3.0888712406158447	0.5675027370452881
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07707881575693462	0.10665476617022648	0.1939529051135572	0.011627420927964332	0.023242354135795156	0.0977946006175427	22.311501264572144	0.17232704162597656	11.384855031967163	10.082117795944214
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07509084717395847	0.1027364574833818	0.1871255399191863	0.011226835725233385	0.02269451777366692	0.09599587718363793	19.204240798950195	0.08750104904174805	10.484097003936768	7.984137058258057
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=6_tables=12_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.05877857127145134	0.07226593936516289	0.13870698063257628	0.00810575449352097	0.01827742196962209	0.08154632350600853	8.03875470161438	0.3314499855041504	4.8187761306762695	2.463870048522949
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.051490234544466974	0.06442066765713819	0.1246342482931587	0.007248850494635643	0.015971196108731663	0.07108988313838495	7.546427965164185	0.06605792045593262	4.674385070800781	2.411763906478882
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07280244076976926	0.09813590453473246	0.17918350285634665	0.010707816636477636	0.02201891443897305	0.09403405302301189	16.7091326713562	0.06084012985229492	9.234494924545288	6.810139179229736
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.033872872766443476	0.0366979727440045	0.07733036087501742	0.0043089034415493945	0.011011220289412153	0.052324589130720446	4.6863579750061035	0.2029430866241455	3.3657772541046143	0.8046221733093262
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.005092002547962855	0.005126323980383926	0.012122056569597325	0.0006200362268357254	0.001676116114194264	0.008434526709397287	4.008802890777588	0.0977621078491211	3.1317310333251953	0.4642620086669922
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=10_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.01584103909575037	0.015766501517628588	0.035251497840323255	0.001881008778040964	0.0052409169982678095	0.02576611171699174	4.216387987136841	0.17256999015808105	3.1441080570220947	0.5994510650634766
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=9_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.013676325327499777	0.014888776382285258	0.03309182109516511	0.0017904416887278808	0.0044986345317182645	0.02096193860830993	4.088432788848877	0.11404800415039062	3.125702142715454	0.548424243927002
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=9_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.06884550352536911	0.09070593338192334	0.17012679392503832	0.010070363661697088	0.020990496904708344	0.09112443274304338	12.260053157806396	0.18907999992370605	6.756747722625732	4.834975957870483
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=2_tables=9_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.07663762606359173	0.10567331294593156	0.19179322836839904	0.011498536993172636	0.0231048604138979	0.09760392556716414	20.997775077819824	0.13393306732177734	11.048110246658325	9.16792893409729
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.00855205774367444	0.008296320164390017	0.019437090706423295	0.001027588128744601	0.002857363396130812	0.014131129400524432	4.004379034042358	0.1817319393157959	3.0079822540283203	0.5556979179382324
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=3_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.02354005551896906	0.024814444136881948	0.054688588546746554	0.002953880451442107	0.007715369075634344	0.037343937128131215	4.088300704956055	0.10181689262390137	3.1352500915527344	0.5642449855804443
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=9_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0205832045099554	0.023216138358240587	0.050508569039988856	0.002776229622404905	0.006709151728630043	0.030853944786507354	4.3379151821136475	0.21765923500061035	3.1280357837677	0.6847450733184814
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=8_tables=2_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.019215217184953906	0.020141688859144236	0.04563187961543821	0.002455761460220148	0.006364401916943798	0.030805492177048675	3.958446979522705	0.06853413581848145	3.082627058029175	0.49481797218322754
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=9_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.015106064827414993	0.016788782825234716	0.03789884352793647	0.00208304305420092	0.0050476080403942985	0.02299550867851858	4.089066982269287	0.1419060230255127	3.0698916912078857	0.5620701313018799
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=12_tables=6_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.01213796326592779	0.011655956307476161	0.025916120941897727	0.001372439738052111	0.00394552137256798	0.019640456824310495	4.2080979347229	0.2685823440551758	2.9750049114227295	0.6439859867095947
ItemKNN_nn=300_sim=rp_hashtables_imp=standard_bin=False_bits=4_tables=4_shrink=0_norm=True_asymalpha=_tvalpha=_tvbeta=_rweights=	0.0543633368186669	0.06972389523707494	0.13396962519158423	0.007858436672704474	0.016874786750543058	0.07414298306336145	7.710300922393799	0.082061767578125	4.643152236938477	2.6104819774627686
